entry_uuid,categories,entry_date,entry_date_dt,entry_text_split,scrape_timestamp
2c3eecd4-2774-4e44-9e8a-c9e24eda36dc,['Public Statements / Tweets'],"April 4, 2020",2020-04-04 00:00:00,"After Anthony Fauci, the nation’s top infectious disease expert, confirmed there was no evidence that hydroxychloroquine could fight the coronavirus — or that it was safe — Trump said he was considering it for himself. “I may take it, OK? I may take it,"" he said. “And I’ll have to ask my doctors about that, but I may take it.”",2020-11-05 02:35:36.645560
e9d34efe-8972-4897-ac54-16eae2e428a3,['Environment'],"October 22, 2017",2017-10-22 00:00:00,The EPA  canceled speaking engagements for three agency scientists who had been scheduled to present findings on the effects of climate change. An agency spokesperson offered no explanation for the abrupt cancellation.,2020-11-05 02:35:36.645865
a7ce5fbe-43dc-44a1-8cc0-8f9ce76c38ce,['Trump Staff & Administration'],"February 12, 2018",2018-02-12 00:00:00,"Attorney General Jeff Sessions called sheriffs a critical part of “Anglo-American heritage.” While speaking to the National Sheriff’s Association, Sessions reaffirmed his commitment to helping them remain strong. “We must never erode this historic office,"" Sessions said, “I know this, you know this. We want to be partners, we don’t want to be bosses. We want to strengthen you and help you be more effective in your work.”",2020-11-05 02:35:36.646147
62d413c2-f57e-4135-98e9-fb799c8eabe8,"['Policy', 'Public Statements / Tweets']","August 21, 2019",2019-08-21 00:00:00,"The Department of Homeland Security introduced an updated policy that would allow the government to detain migrant families with children indefinitely. The American Psychological Association said, “The large majority of these children have already experienced trauma before arriving at immigration facilities, and the longer they are held in detention, the more likely their mental health will continue to suffer.” Trump, when asked about the policy, replied, “Very much I have the children on my mind. It bothers me very greatly.”",2020-11-05 02:35:36.646459
5bb07789-2e73-42ca-afee-e5aa3e1879f2,['Trump Family Business Dealings'],"January 20, 2017",2017-01-20 00:00:00,"Before his election, Donald Trump had promised to entrust management of his companies to his children. But on the day Trump took office as president, state officials still had not received paperwork demonstrating that Trump had relinquished ownership in his companies. In order to transfer his ownership stake, Trump would have needed to file documents with state offices in Florida, Delaware, and New York—the states where his holdings reside. State officials from all three states confirmed with ProPublica that they had not received the necessary documentation when Trump took office.",2020-11-05 02:35:36.646713
6df219ef-3e3c-4bad-8da3-a0b5fb8adaa0,"['Collusion with Russia & Obstruction of Justice', 'Trump Staff & Administration']","January 25, 2019",2019-01-25 00:00:00,"Roger Stone was indicted on one count of obstruction of an official proceeding, five counts of false statements, and one count of witness tampering in connection with Russia’s involvement in the 2016 presidential election. Stone was an aide for Richard Nixon’s 1972 scandalous re-election campaign. He had advised Trump since the 1980s.",2020-11-05 02:35:36.647012
8e4bf79b-14ed-4763-be39-167d72fc935a,"['Public Statements / Tweets', 'White Supremacy, Racism, Homophobia, Transphobia, & Xenophobia']","July 14, 2019",2019-07-14 00:00:00,"In a series of tweets, Trump attacked four congresswomen of color: Alexandria Ocasio-Cortez, Ilhan Omar, Rashida Tlaib and Ayanna Pressley. He said they “originally came from countries whose governments are a complete and total catastrophe, the worst, most corrupt and inept anywhere in the world (if they even have a functioning government at all).” Trump suggested that they “go back and help fix the totally broken and crime-infested places from which they came.” Ocasio-Cortez was born in New York, Tlaib in Detroit, and Pressley in Cincinnati.",2020-11-05 02:35:36.647317
96c3691e-9483-48ac-929c-415a396e3795,['Trump Family Business Dealings'],"February 22, 2017",2017-02-22 00:00:00,"The Trump International Hotel in Washington D.C. received an estimated $40,000-$60,000 for hosting an event held by the Embassy of Kuwait. This violates the foreign emoluments clause of the Constitution, which forbids government officials from accepting “any present, Emolument, Office, or Title, of any kind whatever, from any King, Prince, or foreign State.” Trump never divested from his companies, and thus has continued to benefit from payments to the Trump Organization.",2020-11-05 02:35:36.647717
250c1f95-b92b-48bb-9916-f417283cccb1,['Policy'],"March 10, 2018",2018-03-10 00:00:00,"Donald Trump advocated for the execution of drug dealers as a means of addressing America’s drug problem. The previous year, Trump was complimentary of Philippines President Rodrigo Duterte—going so far as to invite him to the White House—after Duterte had been condemned by human rights groups for his extrajudicial killing of Filipino drug dealers.",2020-11-05 02:35:36.648105
e2ee451b-d39c-4860-9857-fcfb444cc46c,['Public Statements / Tweets'],"June 14, 2020",2020-06-14 00:00:00,"Trump testily defended himself after videos shot at West Point showed him tentatively walking down a ramp and struggling to drink from a glass of water. Though the day was sunny and hot, Trump tweeted that the ramp was “very slippery.”",2020-11-05 02:35:36.648387
ca64b48f-c0a9-4489-adcc-901ce862762e,"['White Supremacy, Racism, Homophobia, Transphobia, & Xenophobia', 'Public Statements / Tweets']","June 28, 2020",2020-06-28 00:00:00,"Trump tweeted, then deleted, a video that showed a supporter of his shouting “white power” at anti-Trump protesters at The Villages, a Florida retirement community. “Thank you to the great people of The Villages,” he wrote in his tweet.",2020-11-05 02:35:36.648706
c1d6f79f-0f56-4835-b2ac-9ecffcbb5b52,"['Collusion with Russia & Obstruction of Justice', 'Trump Family Business Dealings']","August 21, 2018",2018-08-21 00:00:00,"On the same day Manafort was convicted, Donald Trump’s former lawyer, Michael Cohen, plead guilty in a federal court in New York to, among other charges, campaign finance violations for paying hush money to women who claimed to have had affairs with Trump. The following day, Trump tweeted, “If anyone is looking for a good lawyer, I would strongly suggest that you don’t retain the services of Michael Cohen!”",2020-11-05 02:35:36.649064
fd0f46c6-c9b7-48fd-80e1-939f95178c08,['Trump Staff & Administration'],"August 9, 2017",2017-08-09 00:00:00,"VICE News reported that White House officials, including Reince Priebus and Sean Spicer, twice daily would deliver a folder to President Trump filled with positive news coverage and supportive tweets.",2020-11-05 02:35:36.649706
2e23e0fe-55bc-4fe3-b166-8da594cb2d50,"['Policy', 'Environment']","August 13, 2020",2020-08-13 00:00:00,"The Trump administration eliminated an Obama-era rule that required oil and gas companies to repair methane leaks. The EPA said the companies will no longer pay roughly $100 million a year for repairs — resulting in the release of 850,000 tons of planet-warming methane by the end of the decade.",2020-11-05 02:35:36.650068
a7c0cddd-9f4f-4ae6-8e17-169b79226ef2,['Public Statements / Tweets'],"August 7, 2015",2015-08-07 00:00:00,"During the first Republican primary debate in 2015, Donald Trump clashed with moderator Megyn Kelly regarding his many controversial statements against women. In one exchange, Trump claimed his disparaging remarks about women were limited to comments about Rosie O’Donnell, to which Kelly responded, “Your Twitter account has several disparaging comments about women’s looks. You once told a contestant on Celebrity Apprentice it would be a pretty picture to see her on her knees. Does that sound to you like the temperament of a man we should elect as president?” The next day, Trump told a CNN interviewer that Kelly had been “off-base” in the way she treated him. “She gets out and she starts asking me all sorts of ridiculous questions,” Trump said. “You know, you could see there was blood coming out of her eyes, blood coming out of her wherever.”",2020-11-05 02:35:36.650437
3295e655-fedc-40b4-8215-990b419b5251,['Trump Staff & Administration'],"May 18, 2017",2017-05-18 00:00:00,"Reuters reported the Trump campaign had at least 18 undisclosed contacts with Russian state officials or individuals with Kremlin ties during the final months of the 2016 election. Six of these 18 unreported contacts were direct calls to Sergey Kislyak, the Russian ambassador to the United States.",2020-11-05 02:35:36.650693
d8c45fb2-ebfb-4d34-a456-f6ffec74393a,['Policy'],"July 15, 2019",2019-07-15 00:00:00,"The Trump administration announced a new rule that migrants who pass through other countries on their way to the United States were ineligible to seek asylum. However, Congress — and not the President — has the authority to determine if such migrants have the right to enter the country.",2020-11-05 02:35:36.650943
6c8bfe0f-d947-4dcd-a4b9-9a5f106589b7,['Policy'],"March 3, 2017",2017-03-03 00:00:00,"The Trump administration proposed significant budget cuts to the National Oceanic and Atmospheric Administration. Among the largest funding reductions were for the NOAA’s programs monitoring climate change’s progression. The biggest single budget cut was made to NOAA’s satellite division, which reports on the speed of climate change’s progression. The satellite program had drawn Republican criticism after publishing a study in Science magazine that contradicted a favorite argument of climate change deniers and concluded the pace of climate change was neither “pausing” nor slowing down. In Trump’s proposed budget, this satellite program would lose almost 40 percent of its funding.",2020-11-05 02:35:36.651233
cf51c26f-fe98-49b8-8afd-c7f110f704b5,['Trump Staff & Administration'],"December 14, 2017",2017-12-14 00:00:00,"Led by Donald Trump appointee and former Verizon Counsel Ajit Pai, the FCC voted to repeal net-neutrality regulations.",2020-11-05 02:35:36.651521
c797fa1a-6bfa-4e43-afba-d090fe1d1e59,['Trump Staff & Administration'],"July 27, 2017",2017-07-27 00:00:00,White House Chief of Staff Reince Priebus resigned.,2020-11-05 02:35:36.651769
bcc7aaf6-bc2c-4005-8b1b-fc8e994f3482,['Policy'],"April 30, 2019",2019-04-30 00:00:00,"A 16-year-old Guatemalan migrant died in U.S. Customs and Border Patrol custody, becoming the third child in five months to perish in the care of the U.S. immigration authorities. A video obtained by ProPublica showed that workers at the facility where Carlos Gregorio Hernandez Vasquez was held missed signs that the teenager was in grave condition.",2020-11-05 02:35:36.652094
